237	2562
1838	6631
3495	4473
642	3934
2317	6055
5530	3204
2929	5193
1	2741
2531	2553
2964	1
334	6001
4900	64
2500	1241
3729	3158
6203	2479
2480	2242
1482	3220
2220	1510
1322	1412
4464	5420
758	2361
2685	1971
1454	2063
2908	4420
7465	5888
349	2
1162	1988
2290	3230
522	4244
6895	3530
2	1202
3848	2
6733	2599
1012	4601
3339	541
5048	2280
6781	410
1448	334
4039	3292
1853	3275
2926	2
5126	3507
3835	5190
342	4112
2	6679
2872	1976
6779	2895
3939	3476
547	4370
2273	589
116	6181
1384	1615
168	2
7189	4493
5894	1646
3444	3305
335	4678
5940	5845
611	3613
2	2170
1841	1648
7458	2609
2848	3465
2553	4078
7218	219
1384	3367
2875	1085
458	325
954	4586
5136	2
1116	2212
5481	4741
2869	773
1911	851
795	5124
1339	1106
476	6944
4264	7029
2432	6703
993	2929
2216	3731
2546	7286
6369	4701
2820	293
4404	969
422	78
2790	5990
6754	881
1117	1809
3278	2506
520	1002
3	6553
1107	2462
5622	2213
3	689
4297	6625
3907	4961
821	608
1525	5937
75	2452
3837	171
5621	4094
3130	5004
6710	6058
2744	6686
65	6712
4706	467
2014	5680
33	5753
761	7114
567	180
84	7155
3478	3612
4	5
3018	3340
389	6901
6495	5311
4	1102
4107	6179
533	3622
2779	5068
3018	4
3571	1168
7427	5473
613	753
3929	2261
3491	1566
334	4118
2311	2208
786	1979
4	1266
1802	6223
4207	418
3083	7319
4732	2627
4923	1429
4664	3376
5506	2114
3477	1284
5868	1043
549	5439
208	46
5316	4
2380	1921
5041	4
2120	1553
4	4808
2580	2768
6815	5
5083	7498
2149	4318
2649	2192
5820	3575
5095	7335
5922	1468
5654	3960
5347	803
2582	2658
1651	148
2080	136
6770	6971
1473	3019
1607	5188
2131	1089
2091	5299
3609	988
4550	1204
1786	6274
6516	857
640	3031
6257	2039
130	1146
4534	2442
4042	223
1266	1859
2832	6445
319	59
810	5366
3657	1855
68	4880
2455	1164
6	3534
4319	6
259	942
974	7475
218	1685
6	3355
712	4082
2487	826
2338	1688
543	608
474	4713
473	1444
2274	2757
3970	7296
3426	739
473	6
1720	4046
5800	5902
6910	3877
6145	3798
601	3596
7214	1531
3815	1079
1788	326
711	6
1007	2266
1128	828
193	241
609	1574
6806	713
5943	7043
3596	2979
2006	1761
3754	420
5306	592
2348	3089
3958	5531
507	1386
209	2547
3010	3126
2856	2650
15	8
8	6841
2794	5645
7366	8
2609	313
2504	388
319	2798
3922	3451
3969	1022
7267	2047
4161	4139
3928	11
1078	2788
7435	3113
341	7455
9	2164
7100	369
795	5854
5646	9
9	7069
1220	1611
5705	5494
4080	780
3509	4217
10	3246
10	34
10	1416
60	6261
10	704
2894	5465
6980	6897
11	68
4100	1435
710	1008
11	5140
5645	921
7416	4284
2602	3761
4301	2992
4310	11
2758	2238
2865	868
893	1010
4431	2058
5384	2584
465	3488
1904	7181
12	1479
2377	1470
2911	612
2030	1929
589	12
12	591
3788	2190
2205	305
2002	2448
2262	5493
1644	5973
6743	4627
3352	4368
1858	798
5985	1431
5245	2409
3392	4092
2053	7375
1780	115
871	573
13	5440
39	3662
235	13
3833	3890
6138	137
1377	3566
933	613
1907	1212
5532	4970
3389	3162
49	222
2353	5105
5382	1464
13	6124
3059	463
2373	1670
2426	7478
13	289
6595	2585
1307	14
5515	14
5407	2677
3603	4298
398	1842
1594	575
216	6
4805	6727
1041	6335
5358	2967
7211	5466
3073	4962
4942	6108
6517	2350
3825	4543
2807	6334
2384	881
3360	15
3892	3571
613	2059
4979	2842
4994	6698
2660	3427
4342	7414
84	7362
7074	1872
3955	3885
5901	7098
1937	5610
359	7081
3965	103
925	2108
1327	712
3828	4902
7168	6019
16	178
7308	2295
553	1081
6735	711
951	2053
884	740
3113	1565
5827	1123
3742	1686
3089	5294
32	829
6706	615
1929	7170
3563	17
3125	109
6996	5228
2421	239
1453	3341
3431	3109
106	1783
330	1114
237	4759
5227	5350
1453	84
5506	10
2404	948
4947	1561
984	1041
18	204
610	717
6877	1823
19	1569
1235	6760
3070	3599
2164	2929
319	2185
1231	576
6262	2751
4716	4325
5636	3413
359	4710
2432	797
5466	1336
1645	7011
6978	20
335	2024
2691	1085
4812	802
21	2118
776	679
1526	813
6050	713
5260	4357
4298	3057
4144	5888
3858	3310
22	2311
3407	22
6814	22
341	892
5518	228
3837	7445
1677	7202
2899	6405
2626	4486
4075	5081
1026	457
1266	553
5887	204
2984	647
1361	23
3003	5419
3906	293
4487	24
1301	2081
2190	721
2162	2994
4885	5181
2625	5590
3385	2816
1624	25
222	6364
6721	268
2118	7459
6871	492
6528	497
2369	25
4471	4156
4	6287
69	2068
4597	5346
22	711
3052	2672
4579	5918
2755	4436
1522	6956
307	1331
893	909
3017	27
319	2467
1742	2846
