237	2562
1838	6631
0	2188
642	3934
2317	6055
5530	3204
2929	5193
1	2909
2531	4077
6171	1
334	6001
4900	64
2500	1241
1351	4454
1393	2479
707	6831
1482	6836
2220	1510
1322	5972
4464	5420
6314	6707
2685	4151
1454	3517
2852	6759
7465	6677
2	236
3820	3587
2290	3230
522	4244
6895	3530
2	1202
3848	2
6964	828
1012	2
3339	541
5960	110
6781	410
1448	334
4039	3292
1853	491
2926	2
5126	3507
3835	5190
342	6036
2	6679
4447	5522
6779	2895
3476	2
547	4370
2273	714
5983	6181
1384	6681
168	2
7189	4493
5894	1646
3444	3305
335	4678
5940	5845
611	3613
2	2170
4368	2492
7458	2609
2848	2
14	222
7218	219
1384	672
2875	1085
458	4363
954	4586
5136	2
1116	2212
5481	468
6501	5368
1911	851
3	5326
4985	4721
476	6944
6294	3613
2432	6703
3	12
478	4322
2546	605
6369	4701
2820	293
4404	969
422	78
5005	4429
6754	881
5933	2435
3278	3
520	1002
3	6553
1107	3898
5622	2213
3	689
1557	6625
474	4961
608	1995
1220	4773
75	2452
3837	171
5621	4094
3130	5004
6710	6058
2744	6813
65	6712
4598	467
2014	5680
33	5753
761	7114
367	3
84	7155
3478	3612
4	5
3018	3340
6901	7431
6495	5311
4	1102
4107	6179
3622	4343
2779	5068
3018	4
3571	1168
4	10
3935	3137
710	2261
3491	1566
334	4118
2311	2208
786	1979
4	1018
6223	4894
4207	6002
3083	7319
4732	4
875	1359
5235	6940
5506	41
6790	4810
5710	208
2067	5439
1591	1390
5343	4
3534	1921
5041	4
2120	612
4	4808
2580	2768
6815	5
5083	7498
3661	6
2649	2192
5820	3575
5095	7335
5922	1468
3960	258
5347	803
2658	1430
5	148
2080	1616
6770	6971
4935	3019
1607	5188
2131	1089
2091	5299
988	6630
4627	1204
6274	2237
7095	857
640	3031
6257	2039
130	1146
4534	2442
518	6558
1266	1859
2832	6445
319	59
810	2579
5	5058
68	3161
1164	2756
6	7
4319	6
259	942
974	7475
218	5260
6	6706
712	4082
1051	1861
4939	7241
543	608
474	973
4036	1059
2274	2757
3970	7296
3426	84
473	6
6	6704
2594	4397
6910	909
6145	2750
601	3596
7214	1531
1079	1708
1788	5074
711	6
1007	2266
1128	828
2031	31
1574	3424
6806	1383
5943	7043
3905	6772
2006	1761
3754	8
5306	592
526	1053
3958	1340
507	1386
2547	174
3126	4380
2856	2650
15	8
8	6841
3989	4655
7366	8
2609	1073
2504	388
319	2798
3922	3451
5940	1022
7267	2047
4161	4139
3928	11
1943	2788
7435	3113
7455	5054
9	2164
7100	3528
5160	5854
5646	9
9	6647
1220	1611
5705	2588
1109	780
3509	1476
10	3246
10	34
10	1416
60	6261
10	704
2894	5465
6980	6897
11	68
4100	1435
710	3777
11	5140
5645	866
7416	4284
320	3761
4301	2992
4310	11
2758	2238
2865	868
893	1010
6555	2058
5384	2584
465	3488
1904	7181
12	1479
1470	5716
612	2934
2030	1929
12	5166
12	591
3788	2190
2205	305
2002	2448
2262	5493
1644	5973
6743	4627
3352	4368
1858	7250
5985	1431
5245	2409
3392	4092
2208	50
1780	115
871	573
13	2487
3662	980
13	167
2164	3890
137	5690
1377	3566
933	613
1907	100
5532	4970
3389	3162
49	36
2353	5105
2885	2101
13	6124
3059	89
2373	4075
6722	7478
13	289
6595	2069
1307	14
5515	14
5407	2677
3603	4298
1842	6679
575	844
216	6
4805	6727
1041	6335
5358	2967
7211	5466
4962	4454
14	6108
6517	2850
1347	4543
14	5390
2384	881
15	2414
5387	6544
613	4592
4979	2842
4994	6698
2912	3789
4342	7414
1001	5117
7074	1872
3955	3885
1567	3569
1937	5610
359	6255
3965	103
925	6916
1327	712
3828	339
7168	1071
16	178
5634	2858
6897	1081
5499	17
951	2053
884	740
3	5284
2935	1123
3742	6755
3089	5294
32	829
615	7471
7170	4785
3563	17
3125	109
6996	5228
2421	239
713	3341
3431	3109
1783	4823
330	1114
237	4759
5227	5350
4971	6288
5506	1963
3025	6828
4947	280
984	1041
18	204
610	717
6877	1823
19	2476
1235	6760
3599	5258
2164	652
319	3622
576	2162
20	3743
4716	2915
5636	3413
359	4710
1020	797
5466	1336
1645	7011
20	1072
3628	6626
2691	523
20	802
21	2118
776	679
1526	4834
6050	713
5260	4357
1167	7145
223	2935
3858	22
22	2311
3407	22
6814	22
341	892
4343	228
3837	7445
1677	7202
2899	6405
2626	4486
4075	5081
1026	457
1266	553
5887	204
2984	647
1361	23
3003	5419
3906	293
4487	24
1301	2081
2190	721
2162	2994
5181	1243
2625	5590
3385	2816
25	72
222	6364
6721	268
2118	7459
6871	492
497	4477
2369	25
4471	4078
556	6900
69	2068
5346	5610
2036	2081
3052	2672
5918	3961
2755	4436
1522	7388
307	1331
909	6462
3017	27
319	2467
1742	2846
3727	5598
1327	715
