286	944
458	124
370	0
390	264
602	922
169	267
850	655
901	166
74	87
791	826
887	28
17	609
445	234
94	334
62	265
822	93
794	201
179	23
4	964
672	96
453	4
214	401
487	5
148	524
136	780
835	521
281	136
89	345
18	892
478	6
308	655
165	308
821	923
5	175
436	108
168	414
852	72
1	345
2	408
73	832
148	823
353	448
505	531
11	17
82	475
760	379
431	685
644	45
3	101
249	510
648	49
0	17
164	17
518	916
27	595
455	282
663	664
722	633
180	18
0	18
131	139
583	960
462	140
4	192
286	942
128	329
77	2
755	944
183	980
190	100
477	25
420	1
92	403
4	20
5	354
11	461
282	126
259	18
69	729
375	547
309	484
1	11
697	122
942	393
226	530
192	84
10	423
938	11
179	17
808	244
0	22
1	326
17	124
18	461
759	316
200	643
403	23
990	894
2	23
118	316
22	921
706	933
383	287
252	707
75	457
969	186
866	11
65	656
1	148
655	636
60	25
24	561
515	23
496	154
126	487
823	22
420	151
24	680
230	239
0	26
146	538
182	430
952	998
59	84
25	27
26	11
4	0
396	167
390	289
173	109
277	376
19	824
28	953
27	890
180	11
14	156
692	330
551	18
911	472
721	653
24	473
882	19
435	458
314	251
308	636
26	761
395	656
208	622
967	35
749	307
440	665
356	344
202	102
181	50
601	642
0	275
343	582
125	115
287	125
842	263
968	472
318	807
7	486
11	551
17	431
254	371
23	33
138	24
290	177
119	832
130	548
170	578
758	685
667	34
87	264
278	570
961	807
331	166
191	73
941	366
315	467
595	819
990	635
381	526
533	593
962	318
936	6
88	423
871	93
127	528
529	288
36	235
741	478
326	844
239	415
114	139
437	52
0	132
71	589
181	681
798	163
5	836
970	399
568	24
33	470
75	420
513	38
231	145
1	39
4	817
675	764
187	62
262	695
967	743
189	259
193	20
272	631
474	248
774	886
743	402
298	599
494	2
473	734
117	742
120	666
133	540
33	42
5	453
488	134
22	524
269	50
17	469
38	167
343	395
1	461
2	496
699	76
415	135
208	840
17	44
553	44
50	188
88	434
83	455
19	146
422	197
682	920
902	324
24	482
141	319
161	685
270	6
98	624
18	89
332	12
23	295
424	222
143	628
22	326
616	24
198	532
328	760
22	337
69	239
385	311
827	659
142	124
513	18
360	207
23	721
855	122
851	25
81	518
584	99
828	24
426	750
551	712
566	823
693	639
678	31
26	125
930	609
0	50
167	0
633	732
250	77
27	841
22	50
26	50
995	1
700	34
18	377
746	711
174	303
776	472
649	396
148	125
71	192
389	875
0	87
229	860
259	472
611	535
1	89
5	591
989	2
833	916
22	11
728	950
378	113
290	19
11	634
326	375
688	857
423	34
671	375
509	23
488	39
866	39
50	356
358	736
38	390
472	613
514	179
703	269
30	453
296	723
932	148
633	396
189	148
167	18
74	151
514	188
98	742
962	125
567	26
436	435
496	439
22	493
658	583
358	597
750	101
179	26
608	600
722	44
641	79
22	39
74	315
374	717
551	39
47	59
44	74
471	117
964	817
20	453
269	22
137	72
258	24
291	786
21	475
457	125
123	880
26	269
41	492
81	340
221	642
112	611
877	306
586	143
26	113
549	31
351	953
807	125
35	390
259	0
866	1
458	147
208	265
23	202
439	154
22	357
531	306
403	2
928	299
566	567
585	273
248	59
406	238
268	983
408	439
108	22
74	26
922	987
312	868
178	23
421	91
387	9
39	634
624	987
626	736
776	50
222	417
0	23
377	551
27	910
232	472
996	966
246	24
20	71
734	129
88	720
470	556
770	420
960	268
737	50
322	126
