286	9
166	765
370	0
390	264
442	977
202	556
234	125
127	124
170	620
826	127
28	875
609	373
428	626
94	334
62	398
822	93
372	778
4	5
4	964
252	4
453	4
4	834
487	5
148	524
501	780
835	5
312	136
89	488
603	31
6	667
308	655
8	130
7	923
175	384
520	905
168	178
934	840
1	345
2	408
73	832
480	823
353	448
23	9
11	17
82	475
379	789
685	996
48	2
3	101
4	510
49	172
0	17
164	17
518	169
60	214
455	4
59	664
315	809
180	18
0	18
776	809
2	960
622	852
4	889
286	942
59	329
77	2
473	106
183	771
100	444
25	6
420	1
92	111
4	20
5	354
11	461
282	126
170	18
69	262
510	248
331	174
1	11
914	946
942	393
260	530
678	22
10	423
938	11
17	396
698	18
0	22
1	326
17	124
18	634
59	214
200	643
403	23
990	894
2	23
118	699
22	921
706	933
769	88
913	707
75	457
969	186
866	11
65	656
1	148
655	626
60	25
24	561
515	23
494	352
126	316
823	22
420	151
24	288
423	667
0	26
21	27
182	830
952	125
24	991
25	27
26	131
536	556
167	17
390	289
413	771
869	28
19	243
171	12
27	890
180	11
14	156
692	17
551	18
911	344
653	540
24	741
882	19
435	458
528	304
636	814
26	761
447	437
208	622
326	26
749	25
440	67
703	206
202	102
181	50
601	539
0	275
582	827
107	881
9	32
263	451
87	654
32	884
7	486
11	551
17	431
277	424
23	33
138	24
334	118
119	832
119	319
170	578
758	74
667	34
264	148
387	764
32	574
83	4
890	611
941	343
921	462
242	716
990	27
15	130
593	860
318	962
936	23
88	477
871	93
528	50
529	568
741	6
411	614
74	242
25	37
114	507
413	27
0	96
132	342
11	113
937	20
5	836
0	38
610	24
33	450
75	39
38	151
231	145
1	39
4	59
675	961
187	265
851	991
35	89
189	259
193	20
101	550
474	907
962	207
743	44
599	425
494	2
812	814
594	273
120	280
133	540
33	42
5	453
775	345
524	1
553	50
17	469
38	167
261	0
1	461
2	496
721	90
616	148
23	43
17	44
553	44
50	188
88	434
124	47
19	146
422	143
682	617
902	324
832	45
25	319
161	685
27	972
28	624
18	89
22	680
23	295
504	222
502	25
326	866
616	24
532	624
332	597
22	337
230	725
977	311
827	70
142	124
18	113
927	530
23	414
98	977
851	25
731	267
584	824
828	568
302	407
551	712
823	259
693	114
22	316
365	895
44	50
0	50
390	269
633	732
250	77
145	77
22	50
26	50
995	1
109	674
18	377
122	675
174	145
776	472
396	938
98	195
192	0
0	476
0	87
4	693
259	472
611	535
1	89
5	591
989	2
916	53
22	11
729	191
0	520
290	411
11	76
375	93
857	568
34	845
58	147
509	920
39	448
866	39
50	356
586	951
315	162
472	613
469	898
703	44
108	836
296	130
932	148
633	44
189	148
18	57
148	151
514	356
697	24
962	125
567	26
436	435
496	439
22	493
583	23
597	24
750	115
179	26
178	490
722	44
53	79
56	59
685	0
648	717
22	554
5	59
44	609
