286	9
166	132
370	0
264	1
602	977
202	556
234	125
127	124
170	620
248	765
28	875
609	373
428	626
94	334
62	398
822	93
372	196
4	5
4	964
252	4
453	4
4	834
487	5
5	524
501	780
835	5
312	136
89	488
603	31
6	667
308	8
8	130
485	923
175	202
520	905
10	178
934	840
1	345
2	408
73	27
823	44
353	448
327	9
11	17
475	657
379	789
685	996
48	2
3	101
4	510
49	172
0	17
164	17
518	169
186	214
455	4
59	664
315	809
180	18
0	18
776	1
2	54
700	989
4	889
286	942
59	329
77	2
473	106
183	771
444	273
25	6
420	1
92	111
4	20
5	354
11	461
282	126
170	18
69	262
510	248
331	174
1	11
914	754
3	755
260	978
8	22
10	423
938	11
17	396
698	18
0	22
1	326
17	124
18	634
59	214
200	643
403	23
894	735
2	23
118	699
22	921
706	933
769	46
913	818
75	457
969	186
866	11
65	656
148	19
626	173
60	25
24	561
515	23
494	26
126	316
22	915
420	151
24	288
423	667
0	26
21	27
22	27
952	125
24	750
25	27
26	139
536	130
167	17
390	289
413	771
869	28
595	243
171	12
27	890
180	11
14	156
17	281
551	18
911	344
653	540
24	518
882	19
907	458
528	304
636	814
26	761
447	935
208	622
26	995
749	25
440	67
703	206
202	102
181	50
601	539
0	275
582	827
8	881
9	32
263	451
87	467
32	584
7	33
11	551
17	431
277	107
23	33
138	24
334	118
119	832
119	319
170	578
758	74
183	34
264	148
387	764
32	574
83	4
890	670
343	827
336	377
242	716
990	27
15	130
618	259
318	962
23	36
477	819
871	93
528	438
529	568
741	6
411	27
74	242
25	37
114	507
413	27
0	96
132	342
11	113
937	20
5	836
0	38
610	24
33	450
75	39
38	151
231	145
1	39
4	59
675	961
187	265
991	184
35	89
189	259
193	20
101	550
474	435
962	207
743	44
599	425
494	2
812	814
594	273
120	280
133	540
33	42
5	453
775	345
524	1
553	50
17	469
38	167
261	0
1	461
2	496
721	90
933	491
23	43
17	44
553	44
50	188
88	434
18	276
19	146
422	143
682	617
902	324
832	45
25	45
161	685
27	972
28	624
18	89
22	680
23	295
504	46
502	25
326	866
616	24
532	624
332	597
22	337
230	725
977	311
827	70
142	124
18	679
927	530
23	414
98	977
851	25
731	267
584	824
828	615
302	407
551	712
823	259
126	322
628	316
895	962
44	50
0	50
390	356
633	732
250	591
145	77
22	50
26	50
995	1
109	674
18	377
22	51
174	145
776	472
396	938
98	195
192	375
0	476
0	87
4	693
489	472
611	535
1	89
5	591
989	2
916	53
22	641
729	191
0	520
290	411
11	166
375	93
857	568
614	27
58	147
509	148
448	508
866	39
50	356
586	951
315	162
472	613
469	898
703	44
108	362
130	555
932	148
633	44
189	148
18	57
68	151
514	356
24	28
962	125
26	57
436	435
496	308
22	493
583	23
597	24
750	115
179	26
178	490
722	44
53	79
56	59
0	59
648	928
22	554
23	59
44	609
471	117
664	218
20	453
269	22
23	243
258	24
22	381
495	475
24	61
598	61
26	493
404	492
192	678
221	642
112	546
