0	1081
0	3
0	4
0	62
1	1373
1	66
1697	1
1	2909
2531	1
1	263
1	3632
4796	1
3967	1
15	6824
2479	212
2237	1
1	281
1	133
6573	257
4464	258
3595	2
2	4
5116	5853
2	334
2	8
2	236
1040	447
703	2
2	4586
3530	379
2	14
3848	2
2	2594
2	5823
2	146
5960	2
2	22
2	23
4039	2
2	897
2	27
2	33
4731	2
2	169
2	42
2	44
2	234
2	4994
4370	190
1136	139
2	197
2	3630
2	4398
2	2038
2	79
2	3305
2	142
2	215
2	217
2	2311
1809	4277
2	2836
2	359
2	108
3752	2
2	113
2	275
2	2257
2242	2
2	6443
1876	6228
2	253
2	255
3	4
3	2701
5888	4721
3	5386
6294	7415
3	3123
3	12
3	4291
3	77
3	208
3	82
1969	376
3	779
4560	150
3	87
3	225
3278	3
1002	3
3	287
3	161
2020	27
3	2134
6004	38
3	39
3586	3
4979	188
3	5954
3	171
4659	200
3130	3
3	3922
3	2826
3	72
3	2710
3	116
3	778
7114	120
3	186
349	124
6885	4083
4	5
4	3081
6184	71
4	9
4	1102
4107	4
3550	4
5744	4
4	15
4	16
4	17
4	2225
4	20
4	214
4	216
4	271
4	4337
4	1018
4398	159
613	1834
4	290
4732	4
4	230
4	232
5506	41
6790	4810
2843	208
4	2657
4	125
4	53
1611	73
4	202
1972	4
4	223
4	74
6815	5
2648	255
3661	6
5	2192
5820	3575
5	9
5	1503
5	258
5	143
5	80
5	148
5	1876
5435	4065
5	219
2422	5
2131	221
5	2228
5	101
5	272
6274	5
5	39
5	193
5	46
5	49
3270	5
5	51
5	52
5	267
5	59
5	61
5	254
68	5184
6	64
6	7
6	8
6	2098
2939	6
6	77
6	273
6	274
6	276
6	5650
6	4144
6	280
6	1131
6213	3160
6	197
3426	6
6	227
6	168
2594	6
2280	6
3191	50
3651	6
2959	6
6	84
6	4838
6	63
7	1034
7	3220
31	5675
3424	7
7	133
6002	8
8	4220
4130	8
8	196
350	3221
8	1196
2180	8
507	204
8	174
1934	793
6277	273
6560	8
8	1575
8	6916
8	55
8	184
8	126
319	128
9	226
5940	6735
2473	177
9	10
3928	11
9	142
9	272
548	363
9	1657
7100	3528
2559	9
9	183
9	6647
1517	9
5705	5080
9	251
9	3974
10	3246
10	34
10	86
1789	5177
10	127
4174	905
1081	11
11	68
11	4610
710	5627
11	13
11	44
11	6550
2770	3761
11	24
11	2127
835	59
2865	11
12	1076
12	196
12	261
12	71
1904	200
12	1479
991	224
2581	12
12	15
12	5166
12	5702
2190	2550
4277	31
12	32
12	35
5973	3052
649	707
12	1914
2400	2066
7327	4204
2711	2268
12	264
12	50
84	115
12	4215
13	5386
3336	6568
13	167
13	202
137	83
2369	6467
7101	5290
13	222
13	319
3533	13
13	1866
13	612
7031	13
13	4348
13	89
13	6527
1953	4792
13	63
14	4419
14	100
2290	14
14	38
14	210
14	447
14	47
14	17
792	82
14	6335
14	180
14	3032
14	185
14	375
14	175
4892	60
14	31
15	423
15	38
6067	15
15	105
15	170
15	284
820	15
3792	6457
5462	147
1590	139
15	30
15	5057
6423	15
15	57
3965	103
15	102
1327	15
339	95
6408	16
16	180
5574	17
17	72
17	492
2402	7278
6355	17
