3628	2562
1838	5230
0	2188
642	6366
2317	7454
2705	3062
5401	4173
1	2909
2531	4077
1	263
1	3632
4796	1
3967	1641
15	5020
2479	2390
3940	3528
1482	1811
2220	7221
6573	257
4464	5420
7318	2765
4151	3157
1568	369
1971	2
2	8
2	236
3820	1040
2458	703
2	1915
6895	3530
2	1202
3848	2
6964	2
2	1420
2	146
5960	6561
2	410
712	2
4039	4962
5148	6805
2	27
5126	33
5190	1274
5269	2
2	42
1964	5254
2	234
2	4994
4370	190
2273	714
5983	4572
1384	3630
2	4398
2478	2038
7277	79
3444	3305
335	4678
6523	567
2	217
2	2311
4368	1809
2354	5123
2848	2
739	222
3752	1539
4418	6080
953	7214
458	4363
954	2
5136	2
1876	3748
5481	7280
5368	2
1258	3
3	2701
4985	4721
3	4364
6294	7415
2037	640
3	12
3	4291
2546	3
6369	1377
2820	293
4404	3703
3	779
4560	150
6754	998
3	225
3278	3
1002	1781
3	2312
3395	3898
2020	27
3	689
1557	6625
474	3
608	345
1514	7417
3	6664
3837	171
333	2804
3130	5004
6710	3
3	1867
65	72
4598	5624
5680	3
33	5682
7114	120
3	186
349	4099
5665	6885
4	5
3018	3340
6184	7431
3321	4
4	1102
4107	6179
6311	703
5068	5456
3678	4
222	123
4	5095
2288	236
2261	20
5482	4
334	4118
4808	2208
1979	4853
4	1018
4398	6732
613	6002
4795	335
4732	4
2114	4
4	232
5506	41
6790	4810
5710	208
5439	4161
4675	4
5343	4
3534	1956
5041	4
4723	612
4	4808
2580	2768
6815	5
773	2648
3661	6
2016	2192
5820	3575
1549	5
5922	525
5	258
431	3896
1430	5
5	148
601	1876
6770	6971
5	610
1607	2422
2131	1089
2091	944
6630	7338
4627	1890
6274	1961
7095	4671
4553	1303
2039	1605
5012	1146
4534	3270
6558	3062
1266	1154
2832	6445
2174	59
5	83
5	2458
68	5184
1164	64
6	7
6	2081
259	2098
974	5610
218	17
6	6706
6	1659
6959	40
6	7241
543	608
6	2330
4036	6438
2274	2757
7296	4829
3426	84
711	6
6	168
2594	4397
2280	6
2750	3191
3651	519
2959	6
7211	3115
6317	411
6	63
1007	1841
7	649
31	7265
1574	3424
7	133
6002	8
914	4220
793	1761
3754	8
2675	3221
6397	1053
5152	4253
507	1386
2547	174
4380	527
6277	273
15	8
8	5299
8	6916
7366	8
710	7146
8	4099
319	128
3922	226
5940	6735
7267	2047
235	4139
3928	11
9	1858
2808	9
1797	363
9	3194
7100	3528
2559	9
9	183
9	6647
1517	4650
5705	6076
9	251
3509	264
10	3246
10	34
10	1416
60	6261
10	704
71	5465
260	2211
11	68
1435	11
710	1761
11	5140
5645	866
3851	4284
2770	3761
4301	11
11	2127
2758	2238
2865	868
893	1076
2058	4375
4610	1388
1090	4016
1904	7181
12	1479
991	6518
3412	2581
2030	934
12	5166
12	591
3788	2190
317	1708
12	2448
2262	5493
5973	4037
6743	4627
12	1914
2400	2066
7327	4204
2711	2409
3392	3992
3493	50
84	115
3794	4215
13	2487
3662	3336
13	167
3262	5109
137	5690
3283	3002
7101	5290
13	222
1010	318
3162	7469
49	36
2353	6710
1472	7031
13	4348
312	89
2490	235
6466	1953
13	289
421	75
326	14
5515	14
2315	5641
1889	14
14	7064
14	47
6	14
792	6420
14	6335
5358	2967
3955	222
14	185
14	375
2032	6634
7077	1720
14	31
2379	423
15	2414
6067	15
15	105
7334	15
6698	3878
2912	6949
4342	7414
1001	5462
1590	1270
3955	3885
15	6170
6423	59
359	6255
3965	103
15	1586
1327	15
3828	339
1071	2323
16	4942
613	17
6897	3242
5499	17
951	2402
740	1841
6573	4445
2935	1123
3742	1418
17	1646
2547	4586
326	3421
7170	6819
6638	17
3125	109
17	6614
5209	239
17	176
17	3109
1783	5993
17	4661
2696	1293
1043	2425
4971	6288
1698	7382
6828	18
378	1939
984	27
18	204
2864	18
6877	1823
19	1201
1235	6816
5258	1184
4428	28
19	5578
2093	2575
20	2759
875	2915
1359	132
359	20
1020	335
1336	5914
7011	1608
20	319
6626	3824
2691	115
20	802
21	2118
2161	679
1526	583
3769	6217
5624	4357
22	520
22	112
22	2011
22	5771
3407	22
6814	22
341	892
4343	228
3837	7445
5656	864
2899	6405
2626	4402
5081	6691
1026	232
1266	2944
6321	204
2984	647
1361	23
763	5419
3906	293
2768	24
1725	2081
2190	721
2994	2171
5181	6525
5590	5565
2816	4068
25	129
904	6364
6721	268
7459	212
4470	492
234	224
25	26
25	2011
496	792
69	2068
5313	4405
7401	211
3188	683
3382	849
2755	2410
1522	4568
307	1331
909	6462
3017	27
27	135
1742	232
27	7142
1303	2490
1703	29
7179	27
27	3057
3532	916
2595	1187
6037	872
5581	712
1601	27
5226	27
3865	58
27	286
3501	95
4834	6492
5610	833
725	2167
28	1867
2562	458
28	716
28	2066
142	3066
6915	28
28	2378
4902	2556
5172	1702
3491	215
1492	29
2434	4145
6384	1659
29	712
5273	4156
3003	29
5302	86
3300	29
38	334
69	30
2679	234
1619	547
30	33
30	4443
2837	4792
888	6801
31	5755
754	31
1229	405
31	1119
7000	1093
2170	7098
31	220
792	32
33	6128
480	1835
33	1474
895	553
1852	547
33	3452
2633	590
1679	34
34	1669
4510	2995
6939	7467
7297	5248
212	525
5513	1274
35	4433
772	227
3564	5881
35	2257
35	4628
958	35
3496	639
6832	1229
5776	2196
5190	118
4273	1880
3537	282
2840	3282
35	284
300	485
36	3920
2498	5484
1429	6259
7195	1127
7420	2490
4610	692
4786	42
3599	64
4784	87
3722	2515
29	38
3558	2792
38	3441
4404	1756
7230	48
2727	278
39	2462
2145	1164
3141	253
2199	3668
350	543
1967	986
1497	40
5223	4985
40	1501
6374	547
41	5752
3463	2732
5623	1000
2619	6850
5823	7007
42	2161
2103	971
2017	43
890	2149
2890	264
4820	6971
4251	44
5347	6130
6842	44
5258	5320
2285	45
45	4480
896	45
45	4724
965	84
1007	53
5773	46
46	6890
46	2156
1829	5235
3812	1090
5995	6422
48	6573
460	4556
48	5665
160	2060
48	4226
1198	49
50	712
2822	2334
2186	4719
3743	3069
50	61
6995	2781
2502	4785
5862	203
1058	2434
52	6097
4550	52
5700	1983
3994	2597
5985	53
6382	1274
5213	7281
2454	2306
797	2917
1296	5589
6738	6816
312	1428
4023	5049
5975	55
2113	55
2283	3882
56	233
1530	3466
56	234
1963	2562
5806	3066
3272	5836
234	6131
5385	5311
360	57
57	4047
57	266
614	5700
440	57
57	1224
5611	5056
897	57
57	154
2632	273
2359	1796
3442	470
1360	1716
1097	416
58	179
3622	1843
2233	59
3287	1660
2829	163
333	4458
4635	390
7383	60
3160	1564
60	3463
6078	39
6289	1817
423	60
5978	3912
60	3802
3216	1333
318	6516
1703	61
61	1904
1578	5780
6446	4745
1409	6612
4937	62
675	5174
64	397
4070	5230
64	6803
64	2542
6402	4391
4860	65
5672	201
66	148
6122	213
66	86
66	6224
5891	406
3372	74
2843	66
3506	2122
1085	5437
4716	2540
4133	4660
3751	6783
1061	3316
1068	5896
68	3254
2390	68
5699	1860
3605	2246
1465	502
1094	1936
4815	4391
223	3634
2694	3781
71	5104
71	5966
2810	283
2059	4899
1228	7471
3259	71
72	6698
73	146
74	6638
3765	75
75	83
906	300
5586	1687
1448	475
962	75
78	198
79	676
6085	7365
615	205
428	941
6867	7147
1841	294
3187	3955
84	1854
6346	84
3195	2376
85	943
1844	4686
85	237
86	253
4043	83
6205	88
443	1790
88	963
2757	3504
89	6755
1267	2005
2763	2372
5237	4481
5153	276
6448	6239
5489	3442
4279	1481
91	234
7329	5015
93	2900
4963	94
94	7426
2523	5634
3218	6077
2891	261
1419	7489
97	615
4385	97
118	6192
1319	3859
569	144
98	130
2199	1860
1410	294
100	195
4065	499
566	2665
4735	301
101	13
1387	1918
2936	102
103	1671
2969	4287
104	84
4567	2383
1343	2890
324	105
846	4902
3977	108
381	1127
839	2222
108	3397
2441	4440
4218	108
1601	1976
7455	3436
3190	5173
109	297
3862	704
110	672
973	826
5604	4244
4411	1174
478	1793
112	2531
113	3745
5515	6004
4710	7021
5377	4721
4474	6400
3894	292
5888	1608
116	5366
116	259
3708	6103
610	142
4036	241
3043	117
1442	1726
690	160
5572	111
118	2865
582	119
575	712
2393	121
6908	572
1341	244
2996	1360
122	2608
4427	122
1841	178
2847	1463
126	3616
5320	5835
4006	1850
131	4147
132	6705
1615	132
2163	1570
714	5160
1942	133
5407	7488
136	2035
6966	5105
2728	2546
140	265
69	5854
140	2880
4798	3073
3567	267
183	3139
5041	3588
948	3529
409	1635
3420	6363
2553	2264
1406	209
783	2930
147	5523
148	1946
149	4937
150	3465
5415	4619
4609	5733
724	152
108	5593
3983	154
2006	2049
1109	156
213	156
157	367
3983	2948
159	223
335	159
78	161
5519	898
1076	237
4520	1321
164	3220
5978	201
5761	4079
3119	168
169	5195
7229	173
6474	242
1362	243
175	4064
6020	5258
5460	5645
6331	1683
3729	181
387	2633
3895	3754
1467	5359
71	7222
6058	1761
3656	5390
191	242
195	289
234	275
1461	471
2415	1692
199	1078
6972	204
7069	6039
6240	293
210	285
4856	2117
1702	293
219	3158
5593	4629
177	2524
1860	237
6020	6890
241	5454
255	296
4663	289
266	1614
6548	3101
3108	4927
1290	5759
904	6043
7363	4693
3545	363
71	300
83	300
