120	9
691	793
370	0
264	1
602	1
462	5
422	597
2	4
170	5
193	765
28	875
373	416
2	11
94	334
2	629
309	3
3	965
4	5
4	964
4	411
4	179
4	166
487	5
5	7
501	8
5	9
136	92
89	6
603	215
6	667
308	8
8	130
75	229
46	9
289	448
10	14
934	840
1	15
2	408
3	15
147	4
627	956
6	15
11	17
155	14
0	16
1	344
2	16
3	447
4	450
7	507
0	17
1	17
518	169
3	214
455	4
520	5
315	354
17	18
0	18
1	613
2	194
864	465
4	18
477	19
1	19
2	19
3	167
771	130
273	19
6	19
1	20
2	20
4	20
5	20
11	20
30	691
170	18
262	21
248	20
180	0
1	11
66	2
3	21
4	21
8	22
10	22
938	11
17	22
18	22
0	22
1	22
17	124
18	634
19	813
294	22
403	23
1	161
2	23
17	24
22	921
481	933
465	318
818	24
2	24
186	905
11	879
65	435
19	455
626	25
23	25
24	561
515	25
494	26
21	26
22	26
23	26
24	288
25	433
0	26
21	27
22	27
23	446
24	750
25	27
26	27
0	108
167	17
22	79
306	771
869	28
243	25
678	28
27	890
248	11
14	156
17	29
18	926
151	29
23	540
24	29
22	30
907	30
24	347
25	30
26	761
27	30
997	726
26	31
445	27
30	31
1	31
7	31
181	50
16	539
0	32
582	1
4	32
9	32
451	32
958	38
811	515
7	33
11	682
17	26
375	33
23	33
24	138
25	118
119	34
1	34
170	484
18	34
183	34
148	34
24	34
20	35
657	721
23	35
24	35
25	632
26	35
990	27
15	130
374	36
962	381
23	36
477	24
25	93
26	36
112	856
22	150
23	37
74	242
25	37
669	26
27	37
0	38
508	38
11	38
20	38
22	38
23	38
24	38
33	92
889	39
38	39
0	971
1	39
4	59
5	39
33	40
814	125
35	89
737	11
193	20
550	40
23	354
207	41
743	715
555	41
22	41
23	41
24	41
120	41
26	20
33	42
453	470
345	525
524	1
553	329
17	469
38	167
0	43
1	461
2	43
10	43
584	43
23	43
17	44
809	44
20	44
21	222
241	22
23	146
24	44
617	227
902	23
832	45
25	45
26	45
27	45
28	624
18	89
22	494
23	46
504	46
502	25
26	46
616	80
624	230
332	101
22	47
23	47
24	470
961	47
26	809
18	48
22	48
23	48
98	977
25	48
26	966
27	48
6	49
407	49
800	275
17	49
322	22
395	23
499	49
44	50
0	50
390	776
16	50
18	50
145	581
22	50
823	50
1	79
4	51
18	377
22	51
145	216
472	733
396	406
98	44
50	52
65	52
0	87
4	693
5	52
611	48
1	331
5	53
2	53
916	53
22	53
23	53
0	54
411	670
958	54
23	54
24	882
614	54
26	397
155	859
919	38
866	39
50	356
482	414
218	1
711	55
38	56
44	238
47	56
0	56
932	148
522	56
9	56
18	57
22	57
23	57
24	125
923	57
26	57
27	435
20	496
22	58
583	23
409	24
115	58
26	58
701	27
44	11
53	739
56	59
0	59
18	59
22	161
23	59
44	60
25	351
4	60
20	487
22	60
23	60
258	24
22	61
189	595
24	61
598	61
26	61
404	61
28	61
22	62
23	927
24	62
25	62
26	113
896	62
28	117
531	575
59	63
259	0
1	416
458	63
22	63
23	63
515	68
22	64
23	64
24	64
25	64
26	4
27	473
62	51
63	65
983	307
446	5
7	65
11	918
565	12
215	39
44	555
50	66
101	66
60	21
64	66
725	0
50	67
889	67
385	896
0	246
910	728
820	618
5	96
422	28
20	30
908	34
917	40
41	68
44	858
54	747
38	69
167	517
45	69
48	69
439	69
978	572
641	63
905	70
18	866
20	70
22	70
23	70
24	584
412	70
5	71
268	71
22	71
878	23
306	24
25	71
425	26
35	72
47	114
784	72
269	5
42	11
22	72
23	72
0	73
8	73
158	73
290	22
23	73
112	24
25	73
47	673
50	74
53	74
57	74
6	74
17	74
18	74
22	75
792	23
24	75
25	14
925	26
27	75
950	28
35	323
536	76
50	76
514	76
60	184
0	329
1	76
186	435
74	35
75	77
0	77
3	77
5	77
17	685
57	78
63	78
64	195
345	75
993	76
763	78
0	122
38	330
312	79
292	79
609	451
62	79
182	561
71	79
50	578
165	80
21	0
1	874
897	14
559	287
23	56
277	720
79	81
0	81
96	1
11	81
22	81
23	81
15	82
702	777
23	42
24	82
25	82
705	82
27	82
44	83
50	11
57	83
5	83
77	83
2	83
619	556
39	84
51	84
54	84
57	808
54	622
59	84
63	84
760	22
23	392
24	85
661	85
26	740
27	85
28	85
22	86
23	440
24	430
685	118
26	86
992	27
472	28
22	87
23	87
24	87
25	99
26	87
139	405
64	28
342	880
23	88
24	88
25	88
26	206
27	670
28	88
42	136
44	89
40	48
172	922
53	77
57	89
297	77
4	446
824	6
11	712
22	90
336	23
655	24
25	90
508	87
89	91
345	1
11	305
15	584
22	841
487	23
74	92
75	18
0	185
551	180
20	92
22	92
23	92
244	89
18	93
22	333
23	149
382	24
238	93
26	356
994	498
75	399
79	94
638	88
89	154
0	2
2	214
832	396
57	50
62	229
255	63
467	0
295	2
3	95
430	611
7	96
674	794
359	433
564	184
22	716
525	268
20	126
22	97
23	97
24	97
506	25
26	124
27	626
332	98
742	98
58	98
59	329
63	53
542	179
81	456
951	675
84	336
89	289
853	412
701	99
7	99
22	99
72	423
83	828
89	100
90	100
92	324
685	703
11	100
456	87
96	984
431	0
1	967
11	898
17	925
686	101
68	102
773	51
83	102
448	87
88	806
89	102
93	102
87	103
92	103
93	663
747	99
0	103
1	103
490	2
10	940
11	104
15	104
17	104
274	732
450	22
533	23
97	105
0	670
139	68
347	473
22	105
23	105
24	105
66	106
320	54
101	106
886	447
1	134
653	2
741	106
987	389
22	449
23	326
24	107
25	140
830	107
352	391
57	264
59	108
64	108
68	108
89	473
96	108
102	192
867	109
1	109
5	109
7	759
25	16
743	17
575	36
20	533
22	110
23	466
24	110
25	6
26	110
230	27
23	111
436	563
40	46
108	438
47	111
521	111
98	111
109	112
8	112
11	87
495	18
20	73
875	22
23	18
17	323
18	274
214	19
22	113
237	50
325	24
25	272
22	114
23	114
24	118
25	114
26	915
27	114
28	203
528	115
33	225
36	217
38	115
955	115
584	174
323	115
930	62
676	116
12	84
94	242
67	27
387	116
667	99
95	117
105	117
218	111
113	724
621	117
104	117
62	445
71	118
114	74
76	118
77	19
408	118
928	719
113	188
59	119
69	0
539	642
983	156
411	960
825	119
5	119
61	120
88	0
70	17
96	162
104	120
112	120
0	494
226	24
27	121
872	31
37	121
38	121
43	121
939	121
21	72
365	122
23	232
128	514
89	78
315	26
27	455
438	35
36	123
585	123
820	123
157	123
57	819
59	123
87	124
88	511
96	124
642	101
502	124
113	124
119	124
113	131
844	124
0	186
642	143
2	125
4	125
20	142
107	126
124	126
23	126
0	318
746	126
6	126
17	970
266	81
583	983
113	127
1	127
15	257
17	127
22	349
68	114
735	115
124	128
125	128
126	128
427	127
0	128
20	654
22	129
549	23
24	129
25	129
755	392
27	129
124	185
125	339
126	192
12	40
146	882
513	17
502	130
0	724
1	131
5	131
148	6
11	131
311	15
17	330
487	132
232	370
0	132
2	163
4	132
5	132
7	431
18	264
22	803
23	133
279	24
267	25
907	26
27	133
209	511
34	131
38	134
526	711
50	124
51	602
59	134
411	135
121	135
124	460
129	75
0	135
6	135
216	464
11	136
17	136
22	367
23	136
24	12
310	25
26	377
627	137
17	671
22	137
23	137
24	13
25	137
566	1
63	138
74	441
76	515
46	33
110	450
118	138
119	138
112	348
113	105
114	139
124	242
127	139
0	139
594	3
105	140
733	106
113	140
114	142
119	230
124	140
125	140
34	141
231	141
259	39
50	141
173	141
52	273
57	141
50	84
93	142
449	725
101	113
712	142
108	142
212	439
118	143
121	191
109	143
129	143
126	427
0	435
686	17
108	144
113	144
126	144
130	144
131	521
492	144
227	144
59	145
202	76
87	20
355	906
99	145
108	51
124	145
50	146
72	146
75	866
78	146
82	146
93	424
706	146
268	14
18	513
22	15
23	147
384	147
25	74
849	147
125	148
127	148
134	148
215	148
0	148
1	148
243	148
31	149
33	149
36	149
39	872
44	149
765	47
789	50
94	150
102	150
106	150
439	111
114	150
315	124
125	315
97	538
738	54
114	151
713	41
124	151
396	151
139	151
82	320
87	152
89	152
99	900
579	155
696	109
113	152
35	703
39	153
42	153
44	317
50	1
508	57
68	153
14	154
16	154
22	181
23	154
24	614
25	109
26	154
118	739
726	124
125	640
127	155
132	155
126	142
148	155
6	156
18	469
20	730
22	156
739	23
423	24
25	156
76	415
0	157
4	157
59	157
22	672
23	157
24	55
99	158
296	113
124	681
131	17
139	857
677	572
141	158
456	159
229	159
96	38
39	159
608	48
50	808
858	159
731	72
84	160
913	160
89	160
90	160
219	890
113	160
141	161
390	161
146	161
996	161
148	113
149	450
82	161
73	162
84	497
121	88
255	699
173	210
752	681
675	126
3	366
137	19
584	235
23	163
635	24
401	658
26	298
148	164
149	266
152	164
155	164
2	164
5	75
22	164
669	165
134	754
138	165
148	75
151	662
152	683
331	159
113	166
114	166
124	166
137	205
630	166
147	166
148	166
742	601
87	167
98	817
174	99
104	167
142	167
124	167
136	238
145	168
148	168
699	168
152	168
762	161
129	168
206	183
0	169
8	125
11	233
17	169
2	18
22	169
100	170
26	54
112	2
113	7
124	170
966	829
846	170
488	134
125	674
679	578
148	171
151	142
829	153
123	171
60	730
74	513
87	172
89	553
97	259
833	266
693	131
43	173
57	473
59	905
67	102
324	582
62	77
89	85
81	174
87	174
36	174
96	125
736	108
111	780
77	174
189	185
4	175
911	175
11	175
22	175
897	23
821	715
108	189
112	176
518	176
132	176
125	176
507	176
139	671
833	177
99	177
21	177
605	878
118	316
124	177
125	177
160	178
166	940
169	178
170	178
175	215
0	124
2	118
44	179
313	45
235	736
50	179
51	179
52	179
57	716
44	326
46	180
893	181
53	352
947	180
72	111
74	180
118	232
124	181
125	618
501	77
137	181
142	181
148	181
143	182
697	148
993	149
151	930
956	182
932	153
190	417
169	102
111	183
117	183
147	183
148	22
73	183
152	64
17	75
78	184
27	101
572	184
125	184
802	126
136	494
235	174
179	185
621	975
5	802
22	185
23	734
24	312
50	186
906	651
39	186
63	77
307	90
78	186
81	186
194	187
182	187
20	297
858	973
15	187
22	187
656	64
152	188
161	188
163	188
166	188
170	188
179	188
181	188
69	292
84	23
87	189
474	162
98	189
186	108
113	189
188	438
488	38
386	190
110	190
106	190
805	9
22	190
166	191
167	39
22	170
179	191
951	191
185	417
189	191
862	226
36	871
375	192
93	192
155	118
159	192
645	625
179	911
181	193
188	148
189	398
750	6
91	827
446	17
36	194
653	194
44	474
777	347
535	57
74	467
213	194
148	195
50	152
854	156
161	486
162	195
970	167
179	345
121	948
761	196
260	196
127	149
132	196
623	133
148	196
191	197
171	197
951	457
59	197
60	239
77	494
102	197
22	198
23	198
24	198
58	198
26	198
27	198
28	198
203	107
109	199
113	199
657	124
805	125
126	199
135	199
50	200
51	735
53	200
969	69
71	200
72	168
586	306
90	612
96	201
106	201
969	108
111	3
113	201
246	430
82	638
83	202
87	134
96	202
797	53
830	101
880	106
860	128
130	199
514	131
114	646
152	456
170	203
935	203
921	524
194	204
563	114
198	648
202	204
475	204
683	564
545	0
1	205
7	205
11	629
552	141
18	205
530	205
83	891
89	227
101	158
97	206
113	206
124	206
125	499
88	207
985	89
93	0
98	207
99	207
102	207
106	207
588	196
205	3
0	801
11	74
22	208
23	208
24	208
17	134
22	209
23	209
24	209
284	209
26	181
27	209
134	124
271	135
89	210
137	204
318	210
142	384
143	516
0	211
366	829
7	211
12	143
14	94
22	330
23	211
81	142
645	870
434	183
87	777
88	212
92	398
793	566
30	342
982	31
740	213
31	724
93	79
56	134
59	213
875	130
11	770
148	214
151	257
152	214
155	214
777	321
196	215
137	685
104	726
560	215
207	848
0	215
397	327
73	135
752	216
77	216
810	216
94	216
584	99
113	216
140	217
146	217
844	148
149	367
150	217
500	152
159	217
124	218
125	218
133	218
879	117
173	152
259	162
166	218
929	124
172	219
179	808
180	958
181	219
91	618
188	324
131	220
136	220
816	139
686	705
976	576
215	467
908	37
78	221
867	221
332	519
0	221
275	337
467	514
82	221
527	50
580	142
534	4
75	222
703	222
401	81
83	222
74	480
82	223
619	223
486	102
107	223
108	654
123	223
658	208
218	510
0	739
1	269
14	224
719	97
18	346
162	87
94	225
935	117
26	662
126	225
556	127
128	225
191	124
125	226
139	225
148	613
954	192
159	566
140	441
838	94
779	227
710	117
764	227
131	227
133	227
134	227
955	228
175	228
887	519
524	180
251	320
546	228
191	67
446	229
79	229
83	229
783	84
89	22
113	368
124	229
179	17
189	230
282	230
202	849
206	230
211	503
212	230
79	231
86	231
398	604
272	264
132	231
265	231
140	231
136	532
945	125
738	141
142	232
148	232
155	232
140	232
44	233
834	701
316	56
346	59
183	50
677	233
75	233
390	234
171	234
173	234
115	234
179	234
181	234
185	281
0	179
2	235
6	235
591	11
16	575
667	241
23	175
148	30
883	236
521	765
48	461
50	370
233	737
868	57
506	386
733	135
148	237
527	237
894	154
158	237
161	237
206	269
211	753
215	25
56	225
548	226
545	227
229	238
162	342
319	239
181	75
182	239
183	239
189	232
206	239
168	240
174	240
597	175
177	240
179	114
181	811
243	240
94	410
163	155
161	153
162	44
163	241
884	386
595	241
133	242
858	242
148	275
149	242
152	923
153	242
164	600
540	494
717	28
99	243
109	425
114	635
124	370
134	808
142	416
286	952
800	77
148	244
26	151
162	244
789	161
227	245
610	481
237	525
240	245
242	245
749	243
244	245
519	51
69	193
560	124
76	246
684	79
84	218
293	735
636	409
867	247
24	247
25	247
380	247
27	247
442	28
124	248
126	248
915	133
142	248
148	29
162	248
355	21
548	80
215	249
218	249
221	279
227	863
230	143
167	232
148	250
714	107
154	250
163	250
164	250
166	250
397	770
131	2
135	509
815	286
153	251
161	399
163	251
177	251
59	252
75	142
224	252
102	252
543	466
113	74
356	252
64	253
71	253
379	253
74	1
82	253
85	253
569	253
35	17
17	254
44	113
47	619
818	50
57	699
83	254
872	11
241	247
836	255
251	255
297	5
11	89
568	12
677	109
124	831
835	127
114	18
164	378
539	256
166	256
153	132
144	257
148	432
151	345
232	152
934	327
160	490
559	977
486	97
362	782
125	419
126	258
260	899
133	258
148	259
149	3
151	161
163	647
448	166
168	63
179	259
180	260
63	261
64	125
75	545
89	124
96	260
104	260
427	193
621	206
210	473
128	211
960	261
380	261
287	229
108	19
848	113
329	438
124	1
224	262
97	329
127	262
22	263
23	359
130	24
768	580
321	263
879	116
28	263
208	68
71	264
75	264
77	264
108	314
84	126
89	264
742	233
241	265
321	239
342	709
262	355
0	265
680	265
995	17
22	373
23	266
67	433
978	25
26	756
495	246
75	267
87	267
92	267
93	267
705	100
549	803
112	267
188	514
189	11
193	147
194	268
62	268
197	268
902	268
409	269
716	724
45	72
50	244
56	679
564	57
869	683
36	270
774	39
42	384
44	270
50	270
59	270
72	270
127	271
138	271
147	271
690	983
341	256
157	271
189	564
113	81
734	272
236	272
239	605
403	240
244	394
134	231
206	273
989	208
214	5
215	273
217	25
563	273
964	229
5	274
995	274
11	274
16	274
17	274
551	274
23	104
11	275
283	71
215	275
23	275
359	24
516	25
26	275
181	276
185	276
420	276
513	390
194	276
196	276
206	276
514	178
216	189
313	81
115	426
457	979
229	277
180	237
124	909
5	47
16	278
432	781
22	278
23	651
463	278
249	43
845	475
155	133
160	279
161	534
361	279
179	279
415	167
676	280
597	280
244	179
868	715
182	280
186	102
108	281
134	484
949	360
148	281
42	149
150	281
153	281
801	180
834	282
202	570
206	282
214	282
237	22
192	282
97	283
505	499
114	283
259	226
119	113
124	283
125	21
338	988
86	284
254	710
148	284
151	442
158	284
179	284
269	119
274	285
289	276
279	285
588	281
0	285
1	179
148	145
152	75
830	153
275	915
159	286
160	286
773	286
26	128
27	395
37	440
792	287
449	799
50	362
871	68
912	604
779	472
233	288
106	288
427	56
57	330
987	64
235	337
239	289
242	289
244	289
245	11
269	289
270	289
255	290
258	73
702	290
265	290
418	331
286	777
0	290
17	97
22	291
456	23
24	291
25	291
26	291
660	981
63	7
76	292
46	292
508	292
87	292
105	195
377	108
865	293
510	149
266	483
318	293
152	293
153	382
155	293
499	294
215	294
232	294
236	526
874	244
256	23
740	294
87	17
483	131
818	295
5	145
121	295
834	124
476	24
87	296
106	158
124	296
128	296
131	620
300	296
762	418
235	297
363	236
252	678
259	297
319	260
772	699
275	162
266	401
269	330
273	472
660	401
4	406
340	298
990	15
620	889
125	299
127	299
725	587
136	299
208	148
149	299
113	467
210	117
412	760
557	300
132	131
453	329
686	300
847	319
23	301
24	301
25	301
448	170
27	301
848	792
225	420
810	229
242	578
701	252
259	916
262	490
264	302
0	508
4	303
7	303
10	303
14	303
22	303
23	822
109	877
102	304
522	304
862	304
124	304
125	9
126	304
20	305
22	305
23	494
24	694
25	305
26	328
495	600
113	28
210	306
125	368
141	306
929	71
147	514
71	148
63	307
69	666
926	72
75	175
740	307
506	645
92	76
226	254
231	308
807	308
238	308
250	403
951	386
261	308
643	309
564	179
180	309
367	309
215	309
166	309
231	933
134	733
146	310
147	310
352	310
152	645
90	310
275	89
145	509
652	311
152	312
153	609
161	311
164	139
169	845
600	137
531	465
248	312
276	527
456	312
428	771
301	312
458	632
865	313
875	313
49	313
860	50
776	179
59	802
97	314
99	441
107	314
124	25
125	314
134	644
67	740
204	405
206	315
208	788
211	150
150	231
242	315
248	315
113	51
124	553
393	125
131	316
137	134
166	139
140	316
366	317
853	316
0	457
1	317
11	317
800	22
23	317
111	151
861	318
124	318
125	318
126	139
127	498
129	318
244	338
259	319
353	264
268	114
931	319
260	287
289	401
241	320
245	22
250	320
259	188
649	260
274	320
275	87
94	265
215	321
222	321
412	815
8	26
395	321
805	21
37	434
39	322
42	322
50	737
177	24
422	69
510	71
305	323
775	289
848	291
295	647
317	323
0	323
589	8
209	324
211	803
221	324
222	339
232	315
219	233
237	324
546	325
241	433
756	325
870	325
270	113
49	606
276	325
249	619
82	676
259	370
17	326
269	370
276	842
283	326
215	527
427	327
206	330
215	232
237	327
197	23
244	327
305	309
312	328
315	328
848	328
979	328
675	704
0	328
193	329
492	198
200	329
444	212
262	779
223	920
591	329
464	298
215	330
322	218
44	79
288	400
244	330
352	330
942	165
316	331
0	631
357	6
16	481
17	373
22	331
983	24
289	47
304	464
622	268
873	150
341	316
317	332
568	17
315	333
907	316
0	333
1	333
11	333
16	453
168	441
179	599
185	181
996	925
188	334
322	189
609	206
26	121
881	335
38	553
42	335
445	44
900	50
246	335
168	336
176	336
179	930
344	17
